event_id,event_name,event_year,event_month,planned_start_date,planned_end_date,calendar_status,date_source,source_fingerprint,calendar_title,url,match_via,scraped_at,updated_at
214,New Year's Swing Fling,2017,12,2017-12-28,2017-12-31,scheduled,wsdc_dump,dump:competitionevents:1992,New Year's Swing Fling,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
141,Spotlight New Year's Celebration,2017,12,2017-12-28,2017-12-31,scheduled,wsdc_dump,dump:competitionevents:1990,Spotlight Dance Challenge,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
271,Berlin Swing Revolution,2017,12,2017-12-08,2017-12-10,scheduled,wsdc_dump,dump:competitionevents:1987,Berlin Swing Revolution,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
213,Swingtimate,2017,12,2017-12-08,2017-12-10,scheduled,wsdc_dump,dump:competitionevents:1983,Swingtimate,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
212,The After Party (TAP),2017,12,2017-12-01,2017-12-03,scheduled,wsdc_dump,dump:competitionevents:1985,The After Party,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
238,Winter White,2017,12,2017-12-01,2017-12-03,scheduled,wsdc_dump,dump:competitionevents:1984,Winter White,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
87,CASH Bash,2017,11,2017-11-24,2017-11-26,scheduled,wsdc_dump,dump:competitionevents:1981,C.A.S.H. Bash Weekend,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
68,US Open Swing Dance Championships,2017,11,2017-11-24,2017-11-26,scheduled,wsdc_dump,dump:competitionevents:1979,US Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
181,DC Swing eXperience (DCSX),2017,11,2017-11-17,2017-11-19,scheduled,wsdc_dump,dump:competitionevents:1976,DC Swing eXperience,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
166,London SwingVitational,2017,11,2017-11-17,2017-11-19,scheduled,wsdc_dump,dump:competitionevents:1986,London SWINGvitational,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
269,Autumn Swing Challenge,2017,11,2017-11-10,2017-11-12,scheduled,wsdc_dump,dump:competitionevents:1977,Autumn Swing Challenge,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
288,Midnight Madness,2017,11,2017-11-10,2017-11-12,scheduled,wsdc_dump,dump:competitionevents:1980,Midnight Madness,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
79,Sea to Sky,2017,11,2017-11-10,2017-11-12,scheduled,wsdc_dump,dump:competitionevents:1975,Sea to Sky,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
63,Swingin' New England Dance Festival,2017,11,2017-11-10,2017-11-12,scheduled,wsdc_dump,dump:competitionevents:1978,Swingin' New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
287,Florida Westie Fest,2017,11,2017-11-03,2017-11-05,scheduled,wsdc_dump,dump:competitionevents:1971,Florida Westie Fest,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
229,Scandinavian Open,2017,11,2017-11-03,2017-11-05,scheduled,wsdc_dump,dump:competitionevents:1972,Scandinavian Open,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
237,WCS Helsinki,2017,11,2017-11-03,2017-11-05,scheduled,wsdc_dump,dump:competitionevents:1982,WCS Helsinki,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
270,Westie's Angels,2017,11,2017-11-03,2017-11-05,scheduled,wsdc_dump,dump:competitionevents:1973,Westie's Angels,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
194,Moscow Westie Fest,2017,11,2017-11-02,2017-11-05,scheduled,wsdc_dump,dump:competitionevents:1970,Moscow Westie Dance Fest,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
31,Mountain Magic,2017,11,2017-11-02,2017-11-05,scheduled,wsdc_dump,dump:competitionevents:1974,Mountain Magic,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
211,Atlanta Swing Classic,2017,10,2017-10-27,2017-10-01,scheduled,wsdc_dump,dump:competitionevents:1955,Atlanta Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
65,Halloween SwingThing,2017,10,2017-10-27,2017-10-29,scheduled,wsdc_dump,dump:competitionevents:1966,Halloween SwingThing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
285,Old Town Swing,2017,10,2017-10-27,2017-10-29,scheduled,wsdc_dump,dump:competitionevents:1958,Old Town Swing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
236,Warsaw Halloween Swing,2017,10,2017-10-27,2017-10-29,scheduled,wsdc_dump,dump:competitionevents:1968,Warsaw Halloween Swing,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
125,Swing City Chicago,2017,10,2017-10-26,2017-10-29,scheduled,wsdc_dump,dump:competitionevents:1967,Swing City Chicago,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
267,Swustlicious,2017,10,2017-10-20,2017-10-22,scheduled,wsdc_dump,dump:competitionevents:1969,Swustlicious,,dump_competitionevents_series_id,2026-09-24 17:14:52.082819+00,2026-09-24 17:14:52.082819+00
286,WCS Festival,2017,10,2017-10-20,2017-10-22,scheduled,wsdc_dump,dump:competitionevents:1962,WCS Festival,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
43,Paradise Dance Festival,2017,10,2017-10-19,2017-10-22,scheduled,wsdc_dump,dump:competitionevents:1965,Paradise Country Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
167,Best of the Best WCS,2017,10,2017-10-13,2017-10-15,scheduled,wsdc_dump,dump:competitionevents:1961,Best of the Best,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
257,Italian Open,2017,10,2017-10-13,2017-10-15,scheduled,wsdc_dump,dump:competitionevents:1964,Italian Open,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
178,Montreal Westie Fest,2017,10,2017-10-13,2017-10-15,scheduled,wsdc_dump,dump:competitionevents:1963,Montreal WCS Fest,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
8,Boogie By The Bay,2017,10,2017-10-06,2017-10-08,scheduled,wsdc_dump,dump:competitionevents:1960,Boogie By The Bay,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
165,Midland Swing Open,2017,10,2017-09-29,2017-10-02,scheduled,wsdc_dump,dump:competitionevents:1959,Midland Swing Open,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
10,Bridgetown Swing Boogie,2017,9,2017-09-22,2017-09-24,scheduled,wsdc_dump,dump:competitionevents:1953,Bridgetown Swing Boogie,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
284,Citadel Swing,2017,9,2017-09-22,2017-09-24,scheduled,wsdc_dump,dump:competitionevents:1957,Citadel Swing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
234,Philly Swing Classic,2017,9,2017-09-22,2017-09-24,scheduled,wsdc_dump,dump:competitionevents:1952,Philly Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
131,Meet Me In St Louis,2017,9,2017-09-21,2017-09-24,scheduled,wsdc_dump,dump:competitionevents:1954,Meet Me In St Louis,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
232,Norway Westie Fest,2017,9,2017-09-14,2017-09-17,scheduled,wsdc_dump,dump:competitionevents:1951,Norway Westie Fest,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
231,Trilogy Swing,2017,9,2017-09-08,2017-09-10,scheduled,wsdc_dump,dump:competitionevents:1950,Swing Trilogy,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
265,Upstate Dance Challenge,2017,9,2017-09-08,2017-09-10,scheduled,wsdc_dump,dump:competitionevents:1956,Upstate Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
233,Bavarian Open,2017,9,2017-09-07,2017-09-10,scheduled,wsdc_dump,dump:competitionevents:1949,Bavarian Open,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
15,Dallas D.A.N.C.E.,2017,9,2017-09-01,2017-09-03,scheduled,wsdc_dump,dump:competitionevents:1944,Dallas D.A.N.C.E.,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
177,River City Swing,2017,9,2017-09-01,2017-09-03,scheduled,wsdc_dump,dump:competitionevents:1945,River City Swing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
48,South Bay Dance Fling,2017,9,2017-09-01,2017-09-03,scheduled,wsdc_dump,dump:competitionevents:1946,South Bay CW Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
135,Desert City Swing,2017,9,2017-08-31,2017-09-03,scheduled,wsdc_dump,dump:competitionevents:1943,Desert City Swing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
53,Summer Hummer,2017,8,2017-08-24,2017-08-27,scheduled,wsdc_dump,dump:competitionevents:1947,Summer Hummer,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
119,Chicagoland Country and Swing Dance Festival,2017,8,2017-08-18,2017-08-20,scheduled,wsdc_dump,dump:competitionevents:1941,Chicagoland Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
264,UpTown Swing,2017,8,2017-08-18,2017-08-20,scheduled,wsdc_dump,dump:competitionevents:1937,Swedish Swing Summer Camp,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
282,German Open,2017,8,2017-08-11,2017-08-13,scheduled,wsdc_dump,dump:competitionevents:1924,German Open,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
120,Lone Star Invitational,2017,8,2017-08-11,2017-08-13,scheduled,wsdc_dump,dump:competitionevents:1939,Lone Star Invitational,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
263,Riga Summer Swing,2017,8,2017-08-11,2017-08-13,scheduled,wsdc_dump,dump:competitionevents:1931,Riga Summer Swing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
59,Swing Fling,2017,8,2017-08-10,2017-08-13,scheduled,wsdc_dump,dump:competitionevents:1936,Swing Fling,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
283,Kazan EL Fest,2017,8,2017-08-04,2017-08-06,scheduled,wsdc_dump,dump:competitionevents:1929,Kazan EL Fest,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
224,Midwest Westie Fest,2017,8,2017-08-04,2017-08-06,scheduled,wsdc_dump,dump:competitionevents:1925,Midwest Westie Fest,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
157,New England Dance Festival,2017,8,2017-08-04,2017-08-06,scheduled,wsdc_dump,dump:competitionevents:1942,New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
227,Swingtacular: The Galactic Open,2017,8,2017-08-04,2017-08-06,scheduled,wsdc_dump,dump:competitionevents:1928,Swingtacular,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
137,Tampa Bay Classic,2017,8,2017-08-04,2017-08-06,scheduled,wsdc_dump,dump:competitionevents:1926,Tampa Bay Classic,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
164,Sea Sun and Swing,2017,7,2017-07-28,2017-07-31,scheduled,wsdc_dump,dump:competitionevents:1934,Sea Sun and Swing,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
77,Arizona Dance Classic,2017,7,2017-07-27,2017-07-30,scheduled,wsdc_dump,dump:competitionevents:1948,Arizona Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
51,Palm Springs Summer Dance Classic,2017,7,2017-07-27,2017-07-30,scheduled,wsdc_dump,dump:competitionevents:1933,Palm Springs Summer Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
256,Rock the Barn,2017,7,2017-07-21,2017-07-23,scheduled,wsdc_dump,dump:competitionevents:1921,Rock The Barn,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
281,Sacramento All Swing,2017,7,2017-07-21,2017-07-24,scheduled,wsdc_dump,dump:competitionevents:1919,Sacramento All Swing,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
47,SwingTime Denver,2017,7,2017-07-21,2017-07-24,scheduled,wsdc_dump,dump:competitionevents:1932,Swingtime in the Rockies,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
148,Dance Mardi Gras,2017,7,2017-07-20,2017-07-23,scheduled,wsdc_dump,dump:competitionevents:1930,New Orleans Dance Mardi Gras,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
262,Swing It Like It's Hot,2017,7,2017-07-20,2017-07-23,scheduled,wsdc_dump,dump:competitionevents:1940,Swing It Like It's Hot,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
149,Florida Dance Magic,2017,7,2017-07-14,2017-07-16,scheduled,wsdc_dump,dump:competitionevents:1918,Florida Dance Magic,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
147,Toronto Open Swing & Hustle Championships,2017,7,2017-07-14,2017-07-16,scheduled,wsdc_dump,dump:competitionevents:1922,Toronto Open Swing & Hustle Championships,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
280,Saint Petersburg WCS Nights,2017,7,2017-07-13,2017-07-16,scheduled,wsdc_dump,dump:competitionevents:1917,Saint Petersburg WCS Nights,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
1,4TH of July Convention,2017,7,2017-07-07,2017-07-09,scheduled,wsdc_dump,dump:competitionevents:1927,4TH of July Convention,,dump_competitionevents_series_id,2026-09-24 16:53:19.198315+00,2026-09-24 16:53:19.198315+00
156,Big Apple Dance Festival,2017,7,2017-07-07,2017-07-09,scheduled,wsdc_dump,dump:competitionevents:1911,Big Apple Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
226,Ft. Lauderdale Swing & Shag Beach Bash,2017,7,2017-07-07,2017-07-09,scheduled,wsdc_dump,dump:competitionevents:1915,Ft. Lauderdale Swing & Shag Beach Bash,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
44,Portland Dance Festival,2017,7,2017-07-07,2017-07-09,scheduled,wsdc_dump,dump:competitionevents:1910,Portland Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
225,Wild Wild Westie,2017,7,2017-07-07,2017-07-09,scheduled,wsdc_dump,dump:competitionevents:1916,Wild Wild Westie,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
255,Indy Dance Explosion,2017,7,2017-06-30,2017-07-02,scheduled,wsdc_dump,dump:competitionevents:1923,Indy Dance Explosion,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
261,Neverland Swing,2017,7,2017-06-30,2017-07-02,scheduled,wsdc_dump,dump:competitionevents:1920,Neverland Swing,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
179,New Zealand Open Swing Dance Championships,2017,7,2017-06-30,2017-07-02,scheduled,wsdc_dump,dump:competitionevents:1914,New Zealand Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
278,Americano Dance Camp,2017,7,2017-06-29,2017-07-02,scheduled,wsdc_dump,dump:competitionevents:1912,Americano Dance Camp,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
96,Liberty Swing Dance Championships,2017,7,2017-06-29,2017-07-02,scheduled,wsdc_dump,dump:competitionevents:1908,Liberty Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
268,Korea Westival,2017,6,2017-06-23,2017-06-25,scheduled,wsdc_dump,dump:competitionevents:1909,Korea Westival,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
109,Colorado Country Classic,2017,6,2017-06-16,2017-06-18,scheduled,wsdc_dump,dump:competitionevents:1907,Colorado Country Classic,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
220,D-Town Swing,2017,6,2017-06-16,2017-06-18,scheduled,wsdc_dump,dump:competitionevents:1903,D-Townswing,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
207,Dance N Play,2017,6,2017-06-16,2017-06-18,scheduled,wsdc_dump,dump:competitionevents:1904,Dance N Play,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
254,Finnfest,2017,6,2017-06-16,2017-06-18,scheduled,wsdc_dump,dump:competitionevents:1905,Finnfest,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
162,Swingapalooza,2017,6,2017-06-16,2017-06-18,scheduled,wsdc_dump,dump:competitionevents:1906,Swingapalooza,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
222,Baltic Swing,2017,6,2017-06-09,2017-06-11,scheduled,wsdc_dump,dump:competitionevents:1902,Baltic Swing,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
25,J&J O'Rama,2017,6,2017-06-09,2017-06-11,scheduled,wsdc_dump,dump:competitionevents:1900,J&J O'Rama,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
283,Kazan EL Fest,2017,6,2017-06-09,2017-06-11,scheduled,wsdc_dump,dump:competitionevents:1913,Swing Open Kazan,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
188,NSW West Coast Swing Dance Championships,2017,6,2017-06-02,2017-06-04,scheduled,wsdc_dump,dump:competitionevents:1893,NSW West Coast Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
76,Michigan Dance Classic,2017,6,2017-06-01,2017-06-04,scheduled,wsdc_dump,dump:competitionevents:1901,Michigan Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
117,Orange Blossom Dance Festival,2017,6,2017-06-01,2017-06-04,scheduled,wsdc_dump,dump:competitionevents:1897,Orange Blossom Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
206,Hungarian Open,2017,5,2017-05-26,2017-05-28,scheduled,wsdc_dump,dump:competitionevents:1892,Hungarian Open,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
221,Show Me Showdown,2017,5,2017-05-26,2017-05-28,scheduled,wsdc_dump,dump:competitionevents:1899,Show-Me Showdown,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
175,French Open West Coast Swing,2017,5,2017-05-25,2017-05-28,scheduled,wsdc_dump,dump:competitionevents:1896,French Open West Coast Swing,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
20,FreZno Dance Classic,2017,5,2017-05-25,2017-05-29,scheduled,wsdc_dump,dump:competitionevents:1891,FreZno Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
22,USA Grand Nationals,2017,5,2017-05-25,2017-05-28,scheduled,wsdc_dump,dump:competitionevents:1895,USA Grand Nationals,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
105,Canadian Swing Championships,2017,5,2017-05-19,2017-05-21,scheduled,wsdc_dump,dump:competitionevents:1898,Canadian Swing Championships,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
205,SOswing,2017,5,2017-05-19,2017-05-21,scheduled,wsdc_dump,dump:competitionevents:1887,SOswing,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
174,Swingsation,2017,5,2017-05-18,2017-05-21,scheduled,wsdc_dump,dump:competitionevents:1888,Swingsation,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
121,The Texas Classic,2017,5,2017-05-18,2017-05-22,scheduled,wsdc_dump,dump:competitionevents:1890,The Texas Classic,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
219,KIWI Fest,2017,5,2017-05-05,2017-05-07,scheduled,wsdc_dump,dump:competitionevents:1886,KIWI Fest,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
61,SwingDiego,2017,5,2017-05-05,2017-05-07,scheduled,wsdc_dump,dump:competitionevents:1894,SwingDiego,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
277,Scotland Swing Classic,2017,5,2017-05-04,2017-05-08,scheduled,wsdc_dump,dump:competitionevents:1885,Scotland Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
144,Swingin' Into Spring,2017,5,2017-05-04,2017-05-07,scheduled,wsdc_dump,dump:competitionevents:1884,Swingin' Into Spring,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
253,Nordic WCS Championships,2017,4,2017-04-27,2017-04-30,scheduled,wsdc_dump,dump:competitionevents:1882,Nordic WCS Championships,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
134,Swing Dance America,2017,4,2017-04-27,2017-04-30,scheduled,wsdc_dump,dump:competitionevents:1889,Swing Dance America,,dump_competitionevents_series_id,2026-09-24 16:51:16.413398+00,2026-09-24 16:51:16.413398+00
218,Asia West Coast Swing Open,2017,4,2017-04-20,2017-04-23,scheduled,wsdc_dump,dump:competitionevents:1883,Asia West Coast Swing Open,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
203,Detonation Dance,2017,4,2017-04-20,2017-04-23,scheduled,wsdc_dump,dump:competitionevents:1881,Detonation Dance ,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
18,Easter Swing,2017,4,2017-04-14,2017-04-16,scheduled,wsdc_dump,dump:competitionevents:1878,Seattle's Easter Swing,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
132,Tulsa Spring Swing,2017,4,2017-04-14,2017-04-16,scheduled,wsdc_dump,dump:competitionevents:1879,Tulsa Spring Swing,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
217,San Diego Dance Festival,2017,4,2017-04-13,2017-04-16,scheduled,wsdc_dump,dump:competitionevents:1877,San Diego Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
154,UK WCS Championships,2017,4,2017-04-06,2017-04-09,scheduled,wsdc_dump,dump:competitionevents:1875,UK & European WCS Championships,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
276,Anchor Festival,2017,4,2017-03-31,2017-04-02,scheduled,wsdc_dump,dump:competitionevents:1880,Anchor Festival,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
187,City of Angels WCS,2017,4,2017-03-30,2017-04-02,scheduled,wsdc_dump,dump:competitionevents:1873,City of Angels,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
170,Russian Open WCS Championships,2017,4,2017-03-30,2017-04-02,scheduled,wsdc_dump,dump:competitionevents:1874,Russian Open WCS Championships,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
9,Boston Tea Party,2017,3,2017-03-24,2017-03-26,scheduled,wsdc_dump,dump:competitionevents:1876,Boston Tea Party,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
153,Novice Invitational,2017,3,2017-03-24,2017-03-26,scheduled,wsdc_dump,dump:competitionevents:1870,Novice Invitational,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
259,Swingover,2017,3,2017-03-24,2017-03-26,scheduled,wsdc_dump,dump:competitionevents:1869,Swing Over Orlando,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
247,Austrian WCS Spectacle,2017,3,2017-03-23,2017-03-26,scheduled,wsdc_dump,dump:competitionevents:1872,Austrian WCS Spectacle,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
246,Swing Escape,2017,3,2017-03-17,2017-03-19,scheduled,wsdc_dump,dump:competitionevents:1867,Swing Escape,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
